date;DAX;DJ;NIKKEI
31.05.1985;950,62;1315,41;12758,46
03.06.1985;957,97;1310,93;12473,41
04.06.1985;950,27;1315,3;12583,31
05.06.1985;954,07;1320,56;12693,21
06.06.1985;954,07;1327,28;12716,11
07.06.1985;969,52;1316,42;12716,59
10.06.1985;960,03;1318,44;12683,34
11.06.1985;973,94;1313,84;12758,93
12.06.1985;976,66;1306,34;12748,01
13.06.1985;964,73;1290,1;12717,16
14.06.1985;964,71;1300,96;12685,25
17.06.1985;964,71;1298,39;12769,28
18.06.1985;984,21;1304,77;12741,11
19.06.1985;998,02;1297,38;12773,59
20.06.1985;1007,18;1299,73;12677,97
21.06.1985;1017,54;1324,48;12634,76
24.06.1985;1022,52;1320,56;12765,93
25.06.1985;1012,18;1323,03;12837,02
26.06.1985;992,43;1323,81;12910,29
27.06.1985;1010;1332,21;12841,6
28.06.1985;1018,49;1335,46;12882,09
01.07.1985;1018,54;1337,14;12919,03
02.07.1985;1031,27;1334,01;12913,75
03.07.1985;1052,13;1326,39;12924,3
04.07.1985;1066,53;1326,39;12969,59
05.07.1985;1074,92;1334,45;12963,35
08.07.1985;1070,22;1328,41;13029,65
09.07.1985;1038,59;1321,91;13021,01
10.07.1985;1011,9;1332,89;13012,09
11.07.1985;1036,4;1337,7;12858,1
12.07.1985;1019,77;1338,6;12839,49
15.07.1985;1001,23;1335,46;12598,77
16.07.1985;989,43;1347,89;12698,26
17.07.1985;1002,79;1357,97;12846,49
18.07.1985;1017,58;1350,92;12852,54
19.07.1985;1029,13;1359,54;12788,54
22.07.1985;1032,22;1357,64;12771,66
23.07.1985;1024,34;1351,81;12762,83
24.07.1985;1014,88;1348,9;12777,03
25.07.1985;1003,82;1353,61;12647,03
26.07.1985;1008,62;1357,08;12648,09
29.07.1985;996,69;1343,86;12591,42
30.07.1985;983,97;1346,1;12269,89
31.07.1985;986,01;1347,45;12232,27
01.08.1985;1010,51;1355,62;12538,34
02.08.1985;1018,06;1353,05;12525,96
05.08.1985;1019,72;1346,89;12450,62
06.08.1985;1021,6;1325,16;12437,28
07.08.1985;1016,86;1325,04;12421,15
08.08.1985;1026,13;1329,86;12386,03
09.08.1985;1026,12;1320,79;12401,19
12.08.1985;1024,66;1314,29;12372,88
13.08.1985;1025,08;1315,3;12326,71
14.08.1985;1032,97;1316,98;12419,64
15.08.1985;1035,35;1317,76;12484,02
16.08.1985;1030,31;1312,72;12583,08
19.08.1985;1022,75;1312,5;12640,05
20.08.1985;1030,43;1323,7;12634,05
21.08.1985;1036,55;1329,53;12704,81
22.08.1985;1036,83;1318,1;12734,05
23.08.1985;1036,72;1318,32;12691,41
26.08.1985;1046,56;1317,65;12651,77
27.08.1985;1062,67;1322,47;12691,41
28.08.1985;1073,14;1331,09;12685,5
29.08.1985;1077,43;1335,13;12728,8
30.08.1985;1081,68;1334,01;12713,15
02.09.1985;1077,92;1334,01;12726,64
03.09.1985;1076,64;1329,19;12630,96
04.09.1985;1066,42;1326,72;12529,47
05.09.1985;1084,02;1325,83;12491,8
06.09.1985;1096,83;1335,69;12453,85
09.09.1985;1101,34;1339,27;12455,72
10.09.1985;1113,33;1333,45;12519,54
11.09.1985;1114,14;1319,44;12625,25
12.09.1985;1112,86;1312,39;12603,04
13.09.1985;1105,05;1307,68;12585,7
16.09.1985;1113,73;1309,14;12585,7
17.09.1985;1128,47;1298,16;12591,51
18.09.1985;1127,2;1300,4;12529,66
19.09.1985;1119,98;1306,79;12564,99
20.09.1985;1133,91;1297,94;12666,95
23.09.1985;1118,71;1316,31;12666,95
24.09.1985;1119;1321,12;12755,6
25.09.1985;1140,73;1312,05;12704,81
26.09.1985;1120,63;1320,79;12689,5
27.09.1985;1126,94;1320,79;12538,71
30.09.1985;1142,65;1328,63;12700,11
01.10.1985;1156,72;1340,95;12685,36
02.10.1985;1160,59;1333,67;12720,5
03.10.1985;1168,52;1333,11;12700,86
04.10.1985;1166,07;1328,74;12713,83
07.10.1985;1171,5;1324,37;12792
08.10.1985;1175,54;1325,49;12835,21
09.10.1985;1164,88;1326,72;12857,2
10.10.1985;1146,94;1328,07;12857,2
11.10.1985;1169,42;1339,94;12949,92
14.10.1985;1181,13;1354,73;13017,29
15.10.1985;1213,34;1350,81;13055,52
16.10.1985;1207,28;1368,5;13036,56
17.10.1985;1219,94;1369,29;13021,14
18.10.1985;1234,3;1368,84;12973,22
21.10.1985;1233,83;1364,14;13023,21
22.10.1985;1232,59;1364,36;13001,69
23.10.1985;1256,93;1367,16;12946,53
24.10.1985;1259,67;1362,34;12969,08
25.10.1985;1261,16;1356,52;12854,99
28.10.1985;1260,69;1359,99;12937,04
29.10.1985;1256,23;1368,73;12913,92
30.10.1985;1295,37;1375,57;12908,66
31.10.1985;1295,79;1374,31;12936,47
01.11.1985;1301,26;1390,25;12808,1
04.11.1985;1289,91;1389,68;12808,1
05.11.1985;1269,84;1396,67;12820,69
06.11.1985;1289,3;1403,44;12892,4
07.11.1985;1293,7;1399,54;12851,24
08.11.1985;1280,44;1404,36;12851,05
11.11.1985;1273,48;1431,88;12821,26
12.11.1985;1279,5;1433,6;12735,08
13.11.1985;1273,97;1427,75;12716,29
14.11.1985;1235,28;1439,22;12589,51
15.11.1985;1243,66;1435,09;12637,44
18.11.1985;1255,84;1440,02;12700,31
19.11.1985;1281,05;1438,99;12607,27
20.11.1985;1281,05;1439,22;12642,89
21.11.1985;1291,59;1462,27;12697,02
22.11.1985;1296,57;1464,33;12759,33
25.11.1985;1304,45;1456,65;12783,39
26.11.1985;1284,13;1456,77;12783,1
27.11.1985;1271,69;1475,69;12777,84
28.11.1985;1267,09;1475,69;12741,19
29.11.1985;1251,79;1472,13;12763,27
02.12.1985;1235,09;1457,91;12796,92
03.12.1985;1245,29;1459,06;12774,55
04.12.1985;1266,11;1484,4;12811,2
05.12.1985;1259,52;1482,91;12864,11
06.12.1985;1253,39;1477,18;12793,53
09.12.1985;1255,15;1497,02;12798,23
10.12.1985;1262,45;1499,2;12850,95
11.12.1985;1277,63;1511,7;12972
12.12.1985;1290,84;1511,24;13050,28
13.12.1985;1301,64;1535,21;13107,98
16.12.1985;1327,74;1553,1;13117,85
17.12.1985;1319,03;1544,5;13128,94
18.12.1985;1317,54;1542,43;13102,34
19.12.1985;1309,23;1543,92;13115,03
20.12.1985;1330,01;1543;13011,09
23.12.1985;1344,05;1528,78;13043,04
24.12.1985;1344,05;1519,15;13010,71
25.12.1985;1344,05;1519,15;13097,83
26.12.1985;1344,05;1526,49;13084,59
27.12.1985;1354,26;1543;13083,18
30.12.1985;1366,23;1550,46;13083,18
31.12.1985;1366,23;1546,67;13083,18
01.01.1986;1366,23;1546,67;13083,18
02.01.1986;1374,47;1537,73;13083,18
03.01.1986;1414,52;1549,2;13083,18
06.01.1986;1425,56;1547,59;13053,79
07.01.1986;1428,54;1565,71;12991,24
08.01.1986;1474,24;1526,61;13056,42
09.01.1986;1461,18;1518,23;13034,19
10.01.1986;1448,97;1513,53;12998,21
13.01.1986;1451,64;1520,53;12977,02
14.01.1986;1472,09;1519,04;12928,6
15.01.1986;1507,77;1527,29;12928,6
16.01.1986;1490,79;1541,63;13027,13
17.01.1986;1504,64;1536,7;13009,7
20.01.1986;1491,04;1529,13;12952,05
21.01.1986;1462,65;1514,45;12881,5
22.01.1986;1424,05;1502,29;12923,32
23.01.1986;1398,42;1511,24;12888,94
24.01.1986;1449,78;1529,93;12904,2
27.01.1986;1460,25;1537,61;12983,14
28.01.1986;1418,45;1556,42;12993,69
29.01.1986;1409,21;1558,94;12957,14
30.01.1986;1380,06;1552,18;12949,04
31.01.1986;1387,12;1570,99;13024,3
03.02.1986;1394,78;1594,27;13086,47
04.02.1986;1416,79;1593,23;13138,09
05.02.1986;1435;1593,12;13185,66
06.02.1986;1436;1600,69;13186,61
07.02.1986;1434,14;1613,42;13212,13
10.02.1986;1437;1626,38;13226,07
11.02.1986;1444,17;1622,82;13226,07
12.02.1986;1434,96;1629,93;13300,58
13.02.1986;1402,35;1645,07;13293,8
14.02.1986;1392,66;1664,45;13342,78
17.02.1986;1364;1664,45;13447,91
18.02.1986;1406,91;1678,78;13436,23
19.02.1986;1394,5;1658,26;13466,65
20.02.1986;1380,4;1672,82;13355,41
21.02.1986;1395,74;1697,71;13394,31
24.02.1986;1393,77;1698,28;13503,49
25.02.1986;1358,19;1692,66;13576,3
26.02.1986;1344,44;1696,9;13621,7
27.02.1986;1323,93;1713,99;13642,14
28.02.1986;1357,34;1709,06;13640,83
03.03.1986;1361,01;1696,67;13757,63
04.03.1986;1404,3;1686,42;13784,29
05.03.1986;1421,8;1686,66;13807,46
06.03.1986;1421,67;1696,6;13901,56
07.03.1986;1421,06;1699,83;13994,63
10.03.1986;1435,86;1702,95;14056,52
11.03.1986;1455,77;1746,05;14066,22
12.03.1986;1473,7;1745,45;14238,13
13.03.1986;1465,5;1753,71;14414,66
14.03.1986;1473,21;1792,74;14516,77
17.03.1986;1476,99;1776,82;14655,52
18.03.1986;1457,57;1789,87;14639,32
19.03.1986;1481,46;1787,95;14476,54
20.03.1986;1473,97;1804,24;14753,3
21.03.1986;1460,02;1768,56;14753,3
24.03.1986;1443,81;1782,93;14975,23
25.03.1986;1457,02;1778,5;14826,87
26.03.1986;1472,91;1810,7;15059,72
27.03.1986;1481,63;1821,72;15337,18
28.03.1986;1481,63;1821,72;15364,34
31.03.1986;1481,63;1818,61;15859,75
01.04.1986;1496,95;1790,11;15745,87
02.04.1986;1497,41;1795,26;15555,51
03.04.1986;1514,94;1766,4;15272,24
04.04.1986;1510,38;1739,22;15019,81
07.04.1986;1531,83;1735,51;15061,98
08.04.1986;1541,74;1769,76;15014,06
09.04.1986;1535,77;1778,62;15110,18
10.04.1986;1523,85;1794,3;15203,57
11.04.1986;1544,74;1790,18;15326,38
14.04.1986;1570,48;1805,31;15396,76
15.04.1986;1549,74;1809,65;15352,33
16.04.1986;1572,26;1847,97;15358,36
17.04.1986;1586,04;1855,03;15486,84
18.04.1986;1579,07;1840,4;15758,61
21.04.1986;1563,47;1855,9;15827,28
22.04.1986;1558,18;1830,98;15712,91
23.04.1986;1525,88;1829,61;15748,02
24.04.1986;1512,93;1831,72;15682,05
25.04.1986;1509,61;1835,57;15689,88
28.04.1986;1472,21;1843,75;15757,93
29.04.1986;1516,3;1825,89;15757,93
30.04.1986;1507,32;1783,98;15825,5
01.05.1986;1507,32;1777,78;15782,65
02.05.1986;1491,7;1774,68;15868,44
05.05.1986;1462,49;1793,77;15868,44
06.05.1986;1483,76;1787,95;15900,15
07.05.1986;1465,68;1775,3;15953,85
08.05.1986;1465,68;1786,21;16078,24
09.05.1986;1442,59;1789,43;16194,98
12.05.1986;1398,92;1787,33;16105,23
13.05.1986;1388,24;1785,34;15982,26
14.05.1986;1412,63;1808,28;15943,75
15.05.1986;1383,21;1774,68;15924,69
16.05.1986;1370,09;1759,8;15739,05
19.05.1986;1370,09;1758,18;15697,53
20.05.1986;1336,64;1783,98;15689,98
21.05.1986;1360,14;1775,17;15808,14
22.05.1986;1403,9;1806,3;15917,33
23.05.1986;1401,32;1823,29;16204,98
26.05.1986;1394,34;1823,29;16409,49
27.05.1986;1366,2;1853,03;16467,35
28.05.1986;1363,46;1878,28;16553,39
29.05.1986;1363,46;1882,35;16610,61
30.05.1986;1380,47;1876,71;16670,77
02.06.1986;1369,47;1861,95;16739,27
03.06.1986;1329,3;1870,43;16669,54
04.06.1986;1345,72;1863,29;16802,75
05.06.1986;1355,58;1879,44;16810,99
06.06.1986;1366,54;1885,9;16817,91
09.06.1986;1394,43;1840,15;17008,34
10.06.1986;1384,11;1837,19;16967,69
11.06.1986;1386,39;1846,07;17096,45
12.06.1986;1408,88;1838,13;17131,22
13.06.1986;1420,79;1874,19;17205,97
16.06.1986;1449,28;1871,77;17185,6
17.06.1986;1449,28;1865,78;17075,89
18.06.1986;1422,16;1868,94;17177,07
19.06.1986;1400,69;1855,86;17277,59
20.06.1986;1386,02;1879,54;17403,13
23.06.1986;1397,01;1864,26;17457,89
24.06.1986;1368,33;1875,55;17342,4
25.06.1986;1361,97;1885,05;17516,63
26.06.1986;1361,4;1880,2;17600,95
27.06.1986;1381,33;1885,26;17500,43
30.06.1986;1357,45;1892,72;17654,19
01.07.1986;1342,77;1903,54;17622,74
02.07.1986;1354,93;1909,03;17669,92
03.07.1986;1341,01;1900,87;17691,8
04.07.1986;1315,73;1900,87;17597,73
07.07.1986;1284,47;1839;17714,07
08.07.1986;1288,99;1820,73;17734,15
09.07.1986;1297,12;1826,07;17506,11
10.07.1986;1327,04;1831,83;17469,82
11.07.1986;1339,04;1821,43;17670,77
14.07.1986;1342,22;1793,45;17820,56
15.07.1986;1309,55;1768,7;17882,8
16.07.1986;1271,42;1774,18;17700,9
17.07.1986;1290,27;1781,78;17725,63
18.07.1986;1290,51;1777,98;17838,84
21.07.1986;1257,54;1779,11;17522,22
22.07.1986;1248,58;1795,13;17639,32
23.07.1986;1269,15;1798,37;17860,07
24.07.1986;1292,25;1791,62;18026,24
25.07.1986;1306,12;1810,04;18050,59
28.07.1986;1289,92;1773,9;18038,94
29.07.1986;1285,91;1766,87;17728,94
30.07.1986;1292,39;1779,39;17799,05
31.07.1986;1288,6;1775,31;17509,71
01.08.1986;1282,63;1763,64;17321,93
04.08.1986;1294,34;1769,97;17263,1
05.08.1986;1320,67;1777;17414,78
06.08.1986;1324,01;1779,53;17353,48
07.08.1986;1337,34;1786,28;17422,36
08.08.1986;1391,97;1782,62;17435,53
11.08.1986;1415,58;1811,16;17479,11
12.08.1986;1415,86;1835,49;17794,69
13.08.1986;1437,88;1844,49;18000,76
14.08.1986;1439,17;1844,91;18264,71
15.08.1986;1425,87;1855,6;18376,41
18.08.1986;1442,75;1869,52;18597,44
19.08.1986;1472,66;1862,91;18792,61
20.08.1986;1447,38;1881,33;18936,24
21.08.1986;1466,61;1881,19;18675,6
22.08.1986;1469,06;1887,8;18441,31
25.08.1986;1483,33;1871,77;18565,61
26.08.1986;1464,63;1904,25;18640,83
27.08.1986;1484,53;1904,53;18503,27
28.08.1986;1479,73;1900,17;18367,98
29.08.1986;1497,5;1898,34;18533,68
01.09.1986;1502,7;1898,34;18820,75
02.09.1986;1506,04;1870,36;18694,93
03.09.1986;1488,58;1881,33;18505,45
04.09.1986;1486,12;1919,71;18559,64
05.09.1986;1497,62;1899,75;18775,08
08.09.1986;1477,99;1888,64;18552,25
09.09.1986;1467,4;1884,14;18474,09
10.09.1986;1479,75;1879,5;18619,33
11.09.1986;1478;1792,89;18561,25
12.09.1986;1456,21;1758,72;18100,52
15.09.1986;1456,87;1767,58;18100,52
16.09.1986;1449,63;1778,54;17463,19
17.09.1986;1420,57;1769,4;17336,62
18.09.1986;1397,96;1774,18;17478,35
19.09.1986;1410,57;1762,65;17523,45
22.09.1986;1417,2;1793,45;17706,3
23.09.1986;1447;1797,81;17706,3
24.09.1986;1436,13;1803,29;17955,76
25.09.1986;1438,67;1768,56;17988,35
26.09.1986;1416,51;1769,69;17960,98
29.09.1986;1401,63;1755,2;18106,31
30.09.1986;1408,02;1767,58;17852,86
01.10.1986;1443,2;1782,9;17564,39
02.10.1986;1448,99;1781,21;17019,13
03.10.1986;1444,66;1774,18;17240,22
06.10.1986;1440,81;1784,45;17435,33
07.10.1986;1454,64;1784,45;17604,36
08.10.1986;1443,42;1803,85;17514,8
09.10.1986;1440,44;1796,82;17650,23
10.10.1986;1429,54;1793,17;17650,23
13.10.1986;1421,69;1798,37;17338,73
14.10.1986;1433,18;1800,2;17318,07
15.10.1986;1418,42;1831,69;16970,12
16.10.1986;1420,94;1836,19;16871,89
17.10.1986;1399,79;1837,04;16701,34
20.10.1986;1395,07;1811,02;16523,37
21.10.1986;1406,79;1805,68;16205,77
22.10.1986;1401,68;1808,35;15819,55
23.10.1986;1410,61;1834,93;16308,27
24.10.1986;1429,15;1832,26;16284
27.10.1986;1420,61;1841,82;16157,8
28.10.1986;1400,72;1845,47;16397,83
29.10.1986;1384,13;1851,8;16505,38
30.10.1986;1410,16;1878,37;17010,95
31.10.1986;1426,32;1877,81;16910,63
03.11.1986;1432,73;1894,26;16910,63
04.11.1986;1437,4;1892,44;16786,9
05.11.1986;1424,2;1899,04;16713,71
06.11.1986;1429,39;1891,59;16758,35
07.11.1986;1429,93;1886,53;16973,64
10.11.1986;1425,68;1892,29;17053,2
11.11.1986;1412,39;1895,95;17300,56
12.11.1986;1403,01;1893,7;17447,89
13.11.1986;1411,26;1862,2;17438,47
14.11.1986;1408,84;1873,59;17390,5
17.11.1986;1396,35;1860,52;17208,15
18.11.1986;1402,91;1817,21;17273,53
19.11.1986;1402,91;1826,63;17283,81
20.11.1986;1411,98;1860,66;17304,56
21.11.1986;1435,01;1893,56;17489,58
24.11.1986;1451,7;1906,07;17489,58
25.11.1986;1456,91;1912,12;17747,5
26.11.1986;1456,91;1916,76;17727,91
27.11.1986;1461,71;1916,76;17883,66
28.11.1986;1466,28;1914,23;18083,02
01.12.1986;1453,12;1912,68;18307,98
02.12.1986;1452,67;1955,57;18190,97
03.12.1986;1470,41;1947,27;18455,06
04.12.1986;1460,22;1939,68;18623,95
05.12.1986;1463,9;1925,06;18637,47
08.12.1986;1455,94;1930,26;18710,68
09.12.1986;1455,31;1916,9;18602,72
10.12.1986;1452,82;1932,93;18776,18
11.12.1986;1448,1;1923,65;18731,25
12.12.1986;1444,15;1912,26;18830,64
15.12.1986;1436,27;1922,81;18788,94
16.12.1986;1446,98;1936,16;18933,07
17.12.1986;1436,98;1918,31;18847,77
18.12.1986;1429,95;1912,82;18723,72
19.12.1986;1428,2;1928,85;18930,03
22.12.1986;1421,62;1926,18;18825,4
23.12.1986;1435,64;1914,37;18808,55
24.12.1986;1435,64;1926,88;18902,85
25.12.1986;1435,64;1926,88;18774,26
26.12.1986;1435,64;1930,4;18820,65
29.12.1986;1434,26;1912,12;18820,65
30.12.1986;1432,25;1908,61;18820,65
31.12.1986;1432,25;1895,95;18820,65
01.01.1987;1432,25;1895,95;18820,65
02.01.1987;1413,17;1927,31;18820,65
05.01.1987;1421,88;1971,32;18820,55
06.01.1987;1434,26;1974,83;18936,76
07.01.1987;1418,05;1993,95;18842,37
08.01.1987;1382,34;2002,25;18778,74
09.01.1987;1348,72;2005,91;18810,36
12.01.1987;1336,44;2009,42;18669,02
13.01.1987;1326,7;2012,94;18544,05
14.01.1987;1331,2;2035,01;18784,27
15.01.1987;1353,4;2070,73;18784,27
16.01.1987;1356,79;2076,63;19149,63
19.01.1987;1328,3;2102,5;19188,68
20.01.1987;1330,49;2104,47;19216,12
21.01.1987;1332,32;2094,07;19429,18
22.01.1987;1336,78;2145,67;19380,51
23.01.1987;1347,75;2101,52;19456,61
26.01.1987;1309,03;2107,28;19554,72
27.01.1987;1294,76;2150,45;19686,83
28.01.1987;1249,94;2163,39;19789,93
29.01.1987;1272,92;2160,01;19921,05
30.01.1987;1294,45;2158,04;20048,35
02.02.1987;1276,38;2179,42;20072,09
03.02.1987;1241,23;2168,45;19956,33
04.02.1987;1216,31;2191,23;19973,87
05.02.1987;1229,63;2201,49;19795,08
06.02.1987;1250,68;2186,87;19668,83
09.02.1987;1269,94;2176,74;19679,32
10.02.1987;1254,36;2158,04;19813,96
11.02.1987;1253,62;2171,96;19813,96
12.02.1987;1265,63;2165,78;19874,89
13.02.1987;1277,46;2183,35;19628,87
16.02.1987;1260,31;2183,35;19531,52
17.02.1987;1232,9;2237,49;19637,93
18.02.1987;1249,04;2237,63;19881,76
19.02.1987;1276,75;2244,09;20228,09
20.02.1987;1265,44;2235,24;20080,39
23.02.1987;1242,94;2216,54;19940,5
24.02.1987;1239,86;2223,28;20076,48
25.02.1987;1250,98;2226,24;20186,33
26.02.1987;1243,87;2216,68;20453,9
27.02.1987;1244,36;2223,99;20421,66
02.03.1987;1236,55;2220,47;20933,82
03.03.1987;1244,02;2226,52;20971,39
04.03.1987;1256,7;2257,45;21031,66
05.03.1987;1273,63;2276,43;21176,03
06.03.1987;1262,8;2280,23;21105,85
09.03.1987;1275,19;2260,12;21166,4
10.03.1987;1264,03;2280,09;21214,46
11.03.1987;1253,39;2268,98;21312,96
12.03.1987;1250,23;2267,34;21470,2
13.03.1987;1243,09;2258,66;21497,95
16.03.1987;1238,37;2248,44;21415,37
17.03.1987;1220,85;2284,8;21514,73
18.03.1987;1214,38;2286,93;21705,06
19.03.1987;1179,83;2299,57;21644,32
20.03.1987;1196,12;2333,52;21657,67
23.03.1987;1217,32;2363,78;21588,25
24.03.1987;1235,58;2369,18;21435,3
25.03.1987;1240,45;2363,49;21472,97
26.03.1987;1270,5;2372,59;21558,79
27.03.1987;1306,8;2335,8;22026,66
30.03.1987;1296,76;2278,41;21627,57
31.03.1987;1301,71;2304,69;21566,66
01.04.1987;1332,54;2316,05;22040,18
02.04.1987;1334,32;2320,45;22367,72
03.04.1987;1335,33;2390,34;22410,85
06.04.1987;1358,2;2405,54;22586,11
07.04.1987;1331,35;2360,94;22784,65
08.04.1987;1337,45;2372,16;22912,99
09.04.1987;1327,37;2339,2;22922,2
10.04.1987;1297,95;2338,78;23216,59
13.04.1987;1282,22;2287,07;22919,54
14.04.1987;1299,96;2252,98;23524,08
15.04.1987;1312,12;2282,95;23510,69
16.04.1987;1323,28;2275,99;23868,43
17.04.1987;1323,28;2275,99;23938,35
20.04.1987;1323,28;2270,6;23895,22
21.04.1987;1312,6;2337,07;23886,1
22.04.1987;1343,66;2285,94;24097,79
23.04.1987;1336,11;2280,97;24024,61
24.04.1987;1315,21;2235,37;24006,37
27.04.1987;1282,11;2230,54;23072,41
28.04.1987;1310,52;2231,96;22889,86
29.04.1987;1314,43;2254,26;22889,86
30.04.1987;1308,14;2286,36;23274,83
01.05.1987;1308,14;2280,4;23680,89
04.05.1987;1309,63;2286,22;23680,89
05.05.1987;1311,41;2338,07;23680,89
06.05.1987;1326,7;2342,19;23918,56
07.05.1987;1328,86;2334,66;24207,55
08.05.1987;1324,95;2322,3;24589,23
11.05.1987;1323,35;2307,3;24608,22
12.05.1987;1314,05;2322,6;24535,85
13.05.1987;1324,88;2329,68;24363,19
14.05.1987;1312,46;2325,49;24651,44
15.05.1987;1310,82;2272,52;24729,03
18.05.1987;1294,83;2258,66;24298,98
19.05.1987;1299,21;2221,28;24077,88
20.05.1987;1270,99;2215,87;23419,6
21.05.1987;1283,18;2225,77;23754,01
22.05.1987;1283,3;2243,2;24156,71
25.05.1987;1280,73;2243,2;24582,77
26.05.1987;1293;2297,94;24580,87
27.05.1987;1306,39;2295,81;24539,75
28.05.1987;1306,39;2310,68;24433,65
29.05.1987;1316,43;2291,57;24772,39
01.06.1987;1328,89;2288,23;24992,78
02.06.1987;1310,67;2278,22;24902,63
03.06.1987;1311,79;2320,69;25049,4
04.06.1987;1306,28;2337,08;25366,11
05.06.1987;1308,18;2326,15;25271,3
08.06.1987;1308,18;2351,64;25523,89
09.06.1987;1302,49;2352,7;25379,88
10.06.1987;1303,79;2353,61;25738,96
11.06.1987;1311,34;2360,13;25890,95
12.06.1987;1313,16;2377,73;25894,27
15.06.1987;1339,27;2391,54;25756,44
16.06.1987;1346,26;2407,35;25738,86
17.06.1987;1346,26;2407,35;25929,42
